Fecha,Hora,Tipo,Brazo,Numero,Tiempo_Segundos
2026-04-28,14:18:11,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:18:11,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:18:12,BRAZO_ACTIVO,Omega,,
2026-04-28,14:18:13,BRAZO_ACTIVO,Beta,,
2026-04-28,14:18:40,BRAZO_INACTIVO,Beta,,24,40
2026-04-28,14:18:40,BRAZO_INACTIVO,Alpha,,26,75
2026-04-28,14:18:44,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:18:45,BRAZO_INACTIVO,Omega,,29,87
2026-04-28,14:18:47,DRON,,1,32,87
2026-04-28,14:18:47,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:18:49,BRAZO_ACTIVO,Omega,,
2026-04-28,14:18:50,BRAZO_ACTIVO,Beta,,
2026-04-28,14:18:52,BRAZO_INACTIVO,Paletizador,,6,31
2026-04-28,14:18:52,CAJA,,1,
2026-04-28,14:19:16,BRAZO_INACTIVO,Beta,,22,76
2026-04-28,14:19:16,BRAZO_INACTIVO,Alpha,,25,44
2026-04-28,14:19:22,BRAZO_INACTIVO,Omega,,29,77
2026-04-28,14:19:22,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:19:24,DRON,,2,32,45
2026-04-28,14:19:24,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:19:26,BRAZO_ACTIVO,Omega,,
2026-04-28,14:19:27,BRAZO_ACTIVO,Beta,,
2026-04-28,14:19:29,BRAZO_INACTIVO,Paletizador,,4,72
2026-04-28,14:19:29,CAJA,,2,
2026-04-28,14:19:53,BRAZO_INACTIVO,Beta,,23,01
2026-04-28,14:19:54,BRAZO_INACTIVO,Alpha,,25,78
2026-04-28,14:19:59,BRAZO_INACTIVO,Omega,,29,41
2026-04-28,14:19:59,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:20:00,DRON,,3,31,96
2026-04-28,14:20:00,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:20:02,BRAZO_ACTIVO,Omega,,
2026-04-28,14:20:03,BRAZO_ACTIVO,Beta,,
2026-04-28,14:20:07,BRAZO_INACTIVO,Paletizador,,5,99
2026-04-28,14:20:07,CAJA,,3,
2026-04-28,14:20:29,BRAZO_INACTIVO,Alpha,,24,97
2026-04-28,14:20:29,BRAZO_INACTIVO,Beta,,22,69
2026-04-28,14:20:35,BRAZO_INACTIVO,Omega,,29,52
2026-04-28,14:20:35,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:20:36,DRON,,4,31,99
2026-04-28,14:20:36,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:20:38,BRAZO_ACTIVO,Omega,,
2026-04-28,14:20:40,BRAZO_ACTIVO,Beta,,
2026-04-28,14:20:43,BRAZO_INACTIVO,Paletizador,,6,00
2026-04-28,14:20:43,CAJA,,4,
2026-04-28,14:21:05,BRAZO_INACTIVO,Alpha,,24,95
2026-04-28,14:21:05,BRAZO_INACTIVO,Beta,,22,66
2026-04-28,14:21:11,BRAZO_INACTIVO,Omega,,29,21
2026-04-28,14:21:11,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:21:12,DRON,,5,31,68
2026-04-28,14:21:13,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:21:14,BRAZO_ACTIVO,Omega,,
2026-04-28,14:21:16,BRAZO_ACTIVO,Beta,,
2026-04-28,14:21:18,BRAZO_INACTIVO,Paletizador,,4,93
2026-04-28,14:21:18,CAJA,,5,
2026-04-28,14:21:41,BRAZO_INACTIVO,Beta,,22,12
2026-04-28,14:21:42,BRAZO_INACTIVO,Alpha,,25,38
2026-04-28,14:21:48,BRAZO_INACTIVO,Omega,,29,30
2026-04-28,14:21:48,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:21:49,DRON,,6,31,79
2026-04-28,14:21:49,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:21:51,BRAZO_ACTIVO,Omega,,
2026-04-28,14:21:52,BRAZO_ACTIVO,Beta,,
2026-04-28,14:21:54,BRAZO_INACTIVO,Paletizador,,4,59
2026-04-28,14:21:54,CAJA,,6,
2026-04-28,14:22:18,BRAZO_INACTIVO,Alpha,,25,17
2026-04-28,14:22:18,BRAZO_INACTIVO,Beta,,22,84
2026-04-28,14:22:24,BRAZO_INACTIVO,Omega,,29,66
2026-04-28,14:22:24,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:22:25,DRON,,7,32,14
2026-04-28,14:22:25,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:22:26,BRAZO_ACTIVO,Omega,,
2026-04-28,14:22:28,BRAZO_ACTIVO,Beta,,
2026-04-28,14:22:32,BRAZO_INACTIVO,Paletizador,,6,00
2026-04-28,14:22:32,CAJA,,7,
2026-04-28,14:22:53,BRAZO_INACTIVO,Alpha,,24,86
2026-04-28,14:22:54,BRAZO_INACTIVO,Beta,,22,90
2026-04-28,14:22:59,BRAZO_INACTIVO,Omega,,29,38
2026-04-28,14:22:59,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:23:01,DRON,,8,31,85
2026-04-28,14:23:01,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:23:02,BRAZO_ACTIVO,Omega,,
2026-04-28,14:23:04,BRAZO_ACTIVO,Beta,,
2026-04-28,14:23:07,BRAZO_INACTIVO,Paletizador,,6,00
2026-04-28,14:23:07,CAJA,,8,
2026-04-28,14:23:30,BRAZO_INACTIVO,Alpha,,25,23
2026-04-28,14:23:30,BRAZO_INACTIVO,Beta,,22,95
2026-04-28,14:23:36,BRAZO_INACTIVO,Omega,,29,67
2026-04-28,14:23:36,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:23:37,DRON,,9,32,18
2026-04-28,14:23:37,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:23:39,BRAZO_ACTIVO,Omega,,
2026-04-28,14:23:40,BRAZO_ACTIVO,Beta,,
2026-04-28,14:23:42,BRAZO_INACTIVO,Paletizador,,4,68
2026-04-28,14:23:42,CAJA,,9,
2026-04-28,14:24:06,BRAZO_INACTIVO,Alpha,,25,24
2026-04-28,14:24:06,BRAZO_INACTIVO,Beta,,23,19
2026-04-28,14:24:12,BRAZO_INACTIVO,Omega,,29,63
2026-04-28,14:24:12,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:24:14,DRON,,10,32,20
2026-04-28,14:24:14,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:24:16,BRAZO_ACTIVO,Omega,,
2026-04-28,14:24:17,BRAZO_ACTIVO,Beta,,
2026-04-28,14:24:19,BRAZO_INACTIVO,Paletizador,,4,68
2026-04-28,14:24:19,CAJA,,10,
2026-04-28,14:24:43,BRAZO_INACTIVO,Alpha,,25,40
2026-04-28,14:24:43,BRAZO_INACTIVO,Beta,,23,35
2026-04-28,14:24:49,BRAZO_INACTIVO,Omega,,29,74
2026-04-28,14:24:49,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:24:51,DRON,,11,32,30
2026-04-28,14:24:51,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:24:52,BRAZO_ACTIVO,Omega,,
2026-04-28,14:24:54,BRAZO_ACTIVO,Beta,,
2026-04-28,14:24:58,BRAZO_INACTIVO,Paletizador,,6,06
2026-04-28,14:24:58,CAJA,,11,
2026-04-28,14:25:20,BRAZO_INACTIVO,Alpha,,25,21
2026-04-28,14:25:21,BRAZO_INACTIVO,Beta,,23,53
2026-04-28,14:25:27,BRAZO_INACTIVO,Omega,,29,74
2026-04-28,14:25:27,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:25:28,DRON,,12,32,26
2026-04-28,14:25:28,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:25:30,BRAZO_ACTIVO,Omega,,
2026-04-28,14:25:31,BRAZO_ACTIVO,Beta,,
2026-04-28,14:25:35,BRAZO_INACTIVO,Paletizador,,6,10
2026-04-28,14:25:35,CAJA,,12,
2026-04-28,14:25:58,BRAZO_INACTIVO,Alpha,,25,45
2026-04-28,14:25:58,BRAZO_INACTIVO,Beta,,23,77
2026-04-28,14:26:04,BRAZO_INACTIVO,Omega,,29,67
2026-04-28,14:26:04,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:26:05,DRON,,13,32,17
2026-04-28,14:26:05,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:26:06,BRAZO_ACTIVO,Omega,,
2026-04-28,14:26:08,BRAZO_ACTIVO,Beta,,
2026-04-28,14:26:10,BRAZO_INACTIVO,Paletizador,,4,95
2026-04-28,14:26:10,CAJA,,13,
2026-04-28,14:26:33,BRAZO_INACTIVO,Beta,,22,86
2026-04-28,14:26:34,BRAZO_INACTIVO,Alpha,,25,60
2026-04-28,14:26:40,BRAZO_INACTIVO,Omega,,29,58
2026-04-28,14:26:40,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:26:41,DRON,,14,32,08
2026-04-28,14:26:41,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:26:43,BRAZO_ACTIVO,Omega,,
2026-04-28,14:26:44,BRAZO_ACTIVO,Beta,,
2026-04-28,14:26:46,BRAZO_INACTIVO,Paletizador,,4,59
2026-04-28,14:26:46,CAJA,,14,
2026-04-28,14:27:10,BRAZO_INACTIVO,Alpha,,24,92
2026-04-28,14:27:10,BRAZO_INACTIVO,Beta,,22,93
2026-04-28,14:27:16,BRAZO_INACTIVO,Omega,,29,49
2026-04-28,14:27:16,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:27:17,DRON,,15,32,01
2026-04-28,14:27:17,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:27:19,BRAZO_ACTIVO,Omega,,
2026-04-28,14:27:20,BRAZO_ACTIVO,Beta,,
2026-04-28,14:27:24,BRAZO_INACTIVO,Paletizador,,6,01
2026-04-28,14:27:24,CAJA,,15,
2026-04-28,14:27:46,BRAZO_INACTIVO,Alpha,,25,00
2026-04-28,14:27:46,BRAZO_INACTIVO,Beta,,23,33
2026-04-28,14:27:51,BRAZO_INACTIVO,Omega,,29,25
2026-04-28,14:27:51,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:27:53,DRON,,16,31,73
2026-04-28,14:27:53,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:27:54,BRAZO_ACTIVO,Omega,,
2026-04-28,14:27:56,BRAZO_ACTIVO,Beta,,
2026-04-28,14:28:00,BRAZO_INACTIVO,Paletizador,,6,01
2026-04-28,14:28:00,CAJA,,16,
2026-04-28,14:28:21,BRAZO_INACTIVO,Beta,,22,47
2026-04-28,14:28:22,BRAZO_INACTIVO,Alpha,,25,10
2026-04-28,14:28:27,BRAZO_INACTIVO,Omega,,29,29
2026-04-28,14:28:27,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:28:29,DRON,,17,31,76
2026-04-28,14:28:29,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:28:30,BRAZO_ACTIVO,Omega,,
2026-04-28,14:28:32,BRAZO_ACTIVO,Beta,,
2026-04-28,14:28:34,BRAZO_INACTIVO,Paletizador,,4,64
2026-04-28,14:28:34,CAJA,,17,
2026-04-28,14:28:57,BRAZO_INACTIVO,Alpha,,24,97
2026-04-28,14:28:58,BRAZO_INACTIVO,Beta,,23,28
2026-04-28,14:29:03,BRAZO_INACTIVO,Omega,,29,43
2026-04-28,14:29:03,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:29:04,DRON,,18,31,96
2026-04-28,14:29:05,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:29:06,BRAZO_ACTIVO,Omega,,
2026-04-28,14:29:08,BRAZO_ACTIVO,Beta,,
2026-04-28,14:29:09,BRAZO_INACTIVO,Paletizador,,4,61
2026-04-28,14:29:09,CAJA,,18,
2026-04-28,14:29:33,BRAZO_INACTIVO,Beta,,22,68
2026-04-28,14:29:34,BRAZO_INACTIVO,Alpha,,25,64
2026-04-28,14:29:40,BRAZO_INACTIVO,Omega,,29,79
2026-04-28,14:29:40,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:29:41,DRON,,19,32,28
2026-04-28,14:29:41,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:29:43,BRAZO_ACTIVO,Omega,,
2026-04-28,14:29:44,BRAZO_ACTIVO,Beta,,
2026-04-28,14:29:48,BRAZO_INACTIVO,Paletizador,,6,06
2026-04-28,14:29:48,CAJA,,19,
2026-04-28,14:30:10,BRAZO_INACTIVO,Beta,,22,80
2026-04-28,14:30:10,BRAZO_INACTIVO,Alpha,,25,46
2026-04-28,14:30:16,BRAZO_INACTIVO,Omega,,29,35
2026-04-28,14:30:16,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:30:17,DRON,,20,31,85
2026-04-28,14:30:17,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:30:19,BRAZO_ACTIVO,Omega,,
2026-04-28,14:30:20,BRAZO_ACTIVO,Beta,,
2026-04-28,14:30:24,BRAZO_INACTIVO,Paletizador,,5,97
2026-04-28,14:30:24,CAJA,,20,
2026-04-28,14:30:47,BRAZO_INACTIVO,Alpha,,25,36
2026-04-28,14:30:47,BRAZO_INACTIVO,Beta,,23,08
2026-04-28,14:30:53,BRAZO_INACTIVO,Omega,,30,14
2026-04-28,14:30:53,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:30:54,DRON,,21,32,60
2026-04-28,14:30:54,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:30:56,BRAZO_ACTIVO,Omega,,
2026-04-28,14:30:57,BRAZO_ACTIVO,Beta,,
2026-04-28,14:30:59,BRAZO_INACTIVO,Paletizador,,4,59
2026-04-28,14:30:59,CAJA,,21,
2026-04-28,14:31:22,BRAZO_INACTIVO,Beta,,22,54
2026-04-28,14:31:23,BRAZO_INACTIVO,Alpha,,25,57
2026-04-28,14:31:28,BRAZO_INACTIVO,Omega,,29,23
2026-04-28,14:31:28,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:31:30,DRON,,22,31,72
2026-04-28,14:31:30,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:31:31,BRAZO_ACTIVO,Omega,,
2026-04-28,14:31:33,BRAZO_ACTIVO,Beta,,
2026-04-28,14:31:35,BRAZO_INACTIVO,Paletizador,,4,62
2026-04-28,14:31:35,CAJA,,22,
2026-04-28,14:31:58,BRAZO_INACTIVO,Beta,,22,54
2026-04-28,14:31:59,BRAZO_INACTIVO,Alpha,,25,18
2026-04-28,14:32:04,BRAZO_INACTIVO,Omega,,29,30
2026-04-28,14:32:04,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:32:06,DRON,,23,31,83
2026-04-28,14:32:06,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:32:07,BRAZO_ACTIVO,Omega,,
2026-04-28,14:32:09,BRAZO_ACTIVO,Beta,,
2026-04-28,14:32:12,BRAZO_INACTIVO,Paletizador,,6,03
2026-04-28,14:32:12,CAJA,,23,
2026-04-28,14:32:34,BRAZO_INACTIVO,Alpha,,24,92
2026-04-28,14:32:34,BRAZO_INACTIVO,Beta,,22,96
2026-04-28,14:32:40,BRAZO_INACTIVO,Omega,,29,43
2026-04-28,14:32:40,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:32:41,DRON,,24,31,89
2026-04-28,14:32:41,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:32:43,BRAZO_ACTIVO,Omega,,
2026-04-28,14:32:44,BRAZO_ACTIVO,Beta,,
2026-04-28,14:32:48,BRAZO_INACTIVO,Paletizador,,5,97
2026-04-28,14:32:48,CAJA,,24,
2026-04-28,14:33:10,BRAZO_INACTIVO,Alpha,,25,32
2026-04-28,14:33:10,BRAZO_INACTIVO,Beta,,23,04
2026-04-28,14:33:17,BRAZO_INACTIVO,Omega,,30,12
2026-04-28,14:33:17,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:33:18,DRON,,25,32,60
2026-04-28,14:33:18,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:33:19,BRAZO_ACTIVO,Omega,,
2026-04-28,14:33:21,BRAZO_ACTIVO,Beta,,
2026-04-28,14:33:23,BRAZO_INACTIVO,Paletizador,,4,95
2026-04-28,14:33:23,CAJA,,25,
2026-04-28,14:33:46,BRAZO_INACTIVO,Beta,,22,70
2026-04-28,14:33:47,BRAZO_INACTIVO,Alpha,,25,42
2026-04-28,14:33:53,BRAZO_INACTIVO,Omega,,29,74
2026-04-28,14:33:53,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:33:54,DRON,,26,32,25
2026-04-28,14:33:55,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:33:56,BRAZO_ACTIVO,Omega,,
2026-04-28,14:33:57,BRAZO_ACTIVO,Beta,,
2026-04-28,14:34:00,BRAZO_INACTIVO,Paletizador,,4,95
2026-04-28,14:34:00,CAJA,,26,
2026-04-28,14:34:23,BRAZO_INACTIVO,Beta,,22,68
2026-04-28,14:34:24,BRAZO_INACTIVO,Alpha,,25,41
2026-04-28,14:34:30,BRAZO_INACTIVO,Omega,,29,64
2026-04-28,14:34:30,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:34:31,DRON,,27,32,13
2026-04-28,14:34:31,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:34:33,BRAZO_ACTIVO,Omega,,
2026-04-28,14:34:34,BRAZO_ACTIVO,Beta,,
2026-04-28,14:34:38,BRAZO_INACTIVO,Paletizador,,5,99
2026-04-28,14:34:38,CAJA,,27,
2026-04-28,14:35:00,BRAZO_INACTIVO,Alpha,,25,33
2026-04-28,14:35:00,BRAZO_INACTIVO,Beta,,23,04
2026-04-28,14:35:06,BRAZO_INACTIVO,Omega,,29,84
2026-04-28,14:35:06,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:35:07,DRON,,28,32,32
2026-04-28,14:35:08,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:35:09,BRAZO_ACTIVO,Omega,,
2026-04-28,14:35:11,BRAZO_ACTIVO,Beta,,
2026-04-28,14:35:14,BRAZO_INACTIVO,Paletizador,,5,99
2026-04-28,14:35:14,CAJA,,28,
2026-04-28,14:35:37,BRAZO_INACTIVO,Alpha,,25,44
2026-04-28,14:35:38,BRAZO_INACTIVO,Beta,,23,50
2026-04-28,14:35:43,BRAZO_INACTIVO,Omega,,29,39
2026-04-28,14:35:43,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:35:44,DRON,,29,31,87
2026-04-28,14:35:44,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:35:46,BRAZO_ACTIVO,Omega,,
2026-04-28,14:35:47,BRAZO_ACTIVO,Beta,,
2026-04-28,14:35:49,BRAZO_INACTIVO,Paletizador,,4,60
2026-04-28,14:35:49,CAJA,,29,
2026-04-28,14:36:12,BRAZO_INACTIVO,Beta,,23,24
2026-04-28,14:36:13,BRAZO_INACTIVO,Alpha,,25,87
2026-04-28,14:36:18,BRAZO_INACTIVO,Omega,,29,43
2026-04-28,14:36:18,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:36:19,DRON,,30,31,93
2026-04-28,14:36:19,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:36:21,BRAZO_ACTIVO,Omega,,
2026-04-28,14:36:22,BRAZO_ACTIVO,Beta,,
2026-04-28,14:36:25,BRAZO_INACTIVO,Paletizador,,4,94
2026-04-28,14:36:25,CAJA,,30,
2026-04-28,14:36:48,BRAZO_INACTIVO,Beta,,22,69
2026-04-28,14:36:49,BRAZO_INACTIVO,Alpha,,25,40
2026-04-28,14:36:54,BRAZO_INACTIVO,Omega,,29,09
2026-04-28,14:36:54,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:36:55,DRON,,31,31,58
2026-04-28,14:36:55,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:36:57,BRAZO_ACTIVO,Omega,,
2026-04-28,14:36:58,BRAZO_ACTIVO,Beta,,
2026-04-28,14:37:02,BRAZO_INACTIVO,Paletizador,,5,98
2026-04-28,14:37:02,CAJA,,31,
2026-04-28,14:37:24,BRAZO_INACTIVO,Alpha,,24,80
2026-04-28,14:37:24,BRAZO_INACTIVO,Beta,,22,85
2026-04-28,14:37:30,BRAZO_INACTIVO,Omega,,29,45
2026-04-28,14:37:30,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:37:31,DRON,,32,31,91
2026-04-28,14:37:31,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:37:33,BRAZO_ACTIVO,Omega,,
2026-04-28,14:37:34,BRAZO_ACTIVO,Beta,,
2026-04-28,14:37:38,BRAZO_INACTIVO,Paletizador,,5,99
2026-04-28,14:37:38,CAJA,,32,
2026-04-28,14:38:00,BRAZO_INACTIVO,Alpha,,25,48
2026-04-28,14:38:00,BRAZO_INACTIVO,Beta,,23,19
2026-04-28,14:38:06,BRAZO_INACTIVO,Omega,,29,99
2026-04-28,14:38:06,BRAZO_ACTIVO,Paletizador,,
2026-04-28,14:38:08,DRON,,33,32,48
2026-04-28,14:38:08,BRAZO_ACTIVO,Alpha,,
2026-04-28,14:38:09,BRAZO_ACTIVO,Omega,,
2026-04-28,14:38:11,BRAZO_ACTIVO,Beta,,
2026-04-28,14:38:13,BRAZO_INACTIVO,Paletizador,,4,61
2026-04-28,14:38:13,CAJA,,33,
2026-04-28,14:38:36,BRAZO_INACTIVO,Alpha,,24,79
2026-04-28,14:38:36,BRAZO_INACTIVO,Beta,,22,78
